product_id,product_name,category,sub_category,brand,price,cost,created_at,color
4188,UrbanWear Performance Moisture-Wicking Shorts,Sports,Athletic Wear,UrbanWear,30.68,12.72,2025-06-26 23:33:16,Gray
4189,GardenPro Elegant Storage Ottoman,Home & Garden,Furniture,GardenPro,239.3,134.97,2025-04-11 23:33:16,Gray
4190,FitGear Premium Composite Basketball,Sports,Team Sports,FitGear,74.07,51.08,2025-04-05 23:33:16,Orange
4191,ClassicFit Durable Graphic Tee,Clothing,Kids,ClassicFit,30.18,15.64,2024-10-17 23:33:16,Red
4192,ToyBox Deluxe Strategy Board Game,Toys,Board Games,ToyBox,53.4,24.0,2025-02-01 23:33:16,Blue
4193,HappyPaws Durable Feather Wand Toy,Pet Supplies,Toys,HappyPaws,11.21,6.62,2024-09-23 23:33:16,Blue
4194,GardenPro Premium Glass Table Lamp,Home & Garden,Decor,GardenPro,71.53,27.11,2025-08-30 23:33:16,White
4195,ElectroMax Premium Wireless Earbuds,Electronics,Audio,ElectroMax,150.89,102.4,2025-01-08 23:33:16,White
4196,ToyBox Advanced STEM Experiment Kit,Toys,Educational,ToyBox,50.72,34.4,2024-11-28 23:33:16,Yellow
4197,ByteWave Pro Smart Home Hub,Electronics,Accessories,ByteWave,129.98,73.39,2024-12-15 23:33:16,Black
4198,StyleCo Signature Lightweight Jacket,Clothing,Men,StyleCo,133.15,55.53,2025-01-18 23:33:16,Olive
4199,RadiantCo Luxury Longwear Foundation,Health & Beauty,Makeup,RadiantCo,31.2,8.39,2024-12-21 23:33:16,Medium
4200,SportsPro Elite Exercise Bike,Sports,Fitness,SportsPro,783.1,433.68,2024-07-31 23:33:16,Black
4201,TailTreats Advanced Flea & Tick Treatment,Pet Supplies,Health,TailTreats,44.83,22.94,2025-03-09 23:33:16,
4202,FunKids Interactive Coding Robot,Toys,Educational,FunKids,84.97,52.96,2024-10-23 23:33:16,Green
4203,ActiveLife Performance Leather Boots,Clothing,Shoes,ActiveLife,187.82,79.95,2025-03-28 23:33:16,Navy
4204,TrendSet Luxury Silk Blouse,Clothing,Women,TrendSet,115.2,41.27,2024-06-28 23:33:16,Black
4205,CozyHome Elegant Ergonomic Desk Chair,Home & Garden,Furniture,CozyHome,335.42,214.98,2024-09-04 23:33:16,Navy
4206,KidJoy Ultimate Cooperative Adventure Game,Toys,Board Games,KidJoy,40.26,20.19,2024-08-23 23:33:16,Multi-Color
4207,PureLiving Comfortable All-Season Comforter,Home & Garden,Bedding,PureLiving,154.75,64.27,2024-12-04 23:33:16,Beige
4208,UrbanWear Classic Casual Button-Up,Clothing,Men,UrbanWear,30.35,15.05,2024-10-30 23:33:16,Black
4209,HomeEssentials Premium All-Season Comforter,Home & Garden,Bedding,HomeEssentials,213.23,101.95,2024-08-25 23:33:16,Gray
4210,EduToys Advanced Language Learning Game,Toys,Educational,EduToys,34.78,23.09,2025-01-06 23:33:16,Green
4211,UrbanWear Advanced Trail Shoes,Clothing,Shoes,UrbanWear,75.74,37.17,2024-12-18 23:33:16,Olive
4212,TechPro Premium Kids Tablet,Electronics,Tablets,TechPro,238.09,182.54,2025-01-23 23:33:16,Blue
4213,FashionLine Premium Casual Button-Up,Clothing,Men,FashionLine,48.52,25.39,2024-12-26 23:33:16,Navy
4214,WhiskerWorks Engaging Feather Wand Toy,Pet Supplies,Toys,WhiskerWorks,8.14,4.83,2025-03-09 23:33:16,Blue
4215,PetNest Professional Dental Care Kit,Pet Supplies,Health,PetNest,23.96,12.8,2024-12-05 23:33:16,
4216,FitGear Elite Carbon Fiber Hockey Stick,Sports,Team Sports,FitGear,145.97,92.78,2025-02-05 23:33:16,Black
4217,ToyBox STEM Coding Robot,Toys,Educational,ToyBox,75.55,45.88,2024-11-06 23:33:16,Red
4218,SportsPro Premium Composite Basketball,Sports,Team Sports,SportsPro,41.48,26.27,2024-09-02 23:33:16,Black
4219,PureLiving Cozy Cooling Mattress Topper,Home & Garden,Bedding,PureLiving,156.47,93.49,2025-04-22 23:33:16,Ivory
4220,ImaginePlay Deluxe Family Trivia Game,Toys,Board Games,ImaginePlay,20.39,8.2,2025-07-13 23:33:16,Red
4221,UrbanWear Athletic Canvas Slip-Ons,Clothing,Shoes,UrbanWear,52.99,27.22,2025-01-15 23:33:16,Blue
4222,HomeEssentials Vintage Glass Table Lamp,Home & Garden,Decor,HomeEssentials,44.82,18.55,2024-07-28 23:33:16,Brass
4223,ImaginePlay Collector's Robot Warrior,Toys,Action Figures,ImaginePlay,40.5,25.39,2024-10-28 23:33:16,Black
4224,ActiveLife Weatherproof Compact Cooler,Sports,Outdoor,ActiveLife,36.51,17.32,2024-10-02 23:33:16,Orange
4225,StyleCo Signature Aviator Sunglasses,Clothing,Accessories,StyleCo,74.93,35.66,2024-12-04 23:33:16,Brown
4226,KidJoy Premium Water Blaster Pack,Toys,Outdoor,KidJoy,26.23,14.89,2025-05-23 23:33:16,Yellow
4227,KidJoy Safe Bubble Machine,Toys,Outdoor,KidJoy,21.92,14.12,2024-10-02 23:33:16,Red
4228,FreshHarvest Natural Craft Soda Variety Pack,Food & Beverages,Beverages,FreshHarvest,13.03,7.69,2024-11-12 23:33:16,
4229,ToyBox Classic Cooperative Adventure Game,Toys,Board Games,ToyBox,44.36,25.55,2025-10-08 23:33:16,Purple
4230,SipCraft Gourmet Sparkling Mineral Water,Food & Beverages,Beverages,SipCraft,12.63,8.75,2025-06-09 23:33:16,
4231,ElectroMax Air 10-inch Tablet,Electronics,Tablets,ElectroMax,712.12,469.04,2024-12-10 23:33:16,Black
4232,TailTreats Comfortable No-Pull Leash,Pet Supplies,Accessories,TailTreats,19.7,11.28,2025-01-19 23:33:16,Pink
4233,TechPro Elite Mirrorless Camera,Electronics,Cameras,TechPro,1107.41,826.37,2025-07-05 23:33:16,Black
4234,FashionLine Chic Wool Coat,Clothing,Women,FashionLine,132.02,72.23,2025-04-16 23:33:16,Gray
4235,LifestyleCo Comfortable Ergonomic Desk Chair,Home & Garden,Furniture,LifestyleCo,183.5,104.48,2024-11-03 23:33:16,White
4236,ElectroMax Pro Business Laptop,Electronics,Laptops,ElectroMax,1201.39,850.27,2024-10-02 23:33:16,Navy
4237,CozyHome Advanced Air Fryer Oven,Home & Garden,Kitchen,CozyHome,274.75,160.75,2025-03-19 23:33:16,White
4238,PlayTime Advanced Math Puzzle Set,Toys,Educational,PlayTime,18.28,11.43,2025-09-26 23:33:16,Yellow
4239,HomeEssentials Classic Sectional Sofa,Home & Garden,Furniture,HomeEssentials,1711.96,1131.88,2024-10-28 23:33:16,Black
4240,LifestyleCo Premium Glass Table Lamp,Home & Garden,Decor,LifestyleCo,116.8,40.37,2025-01-08 23:33:16,Brass
4241,ImaginePlay Premium Strategy Board Game,Toys,Board Games,ImaginePlay,45.44,19.95,2025-06-06 23:33:16,Blue
4242,KidJoy Premium Card Battle Set,Toys,Board Games,KidJoy,15.41,8.33,2025-02-18 23:33:16,Black
4243,ArtisanPantry Fine Extra Virgin Olive Oil,Food & Beverages,Pantry,ArtisanPantry,20.85,14.37,2025-06-02 23:33:16,
4244,CozyHome Designer Ceramic Planter,Home & Garden,Decor,CozyHome,52.97,22.63,2025-09-18 23:33:16,White
4245,GardenPro Luxury Extendable Dining Table,Home & Garden,Furniture,GardenPro,1148.83,737.02,2024-10-13 23:33:16,Oak
4246,ReadWell Publishing Transformative Motivational,Books,Self-Help,ReadWell Publishing,24.11,13.82,2024-12-14 23:33:16,
4247,FashionLine Premium Lightweight Jacket,Clothing,Men,FashionLine,72.41,31.16,2024-12-29 23:33:16,Gray
4248,PlayTime Interactive Math Puzzle Set,Toys,Educational,PlayTime,26.79,15.01,2024-09-27 23:33:16,Red
4249,TrendSet Luxury Mineral Sunscreen,Health & Beauty,Skincare,TrendSet,19.26,8.7,2024-11-22 23:33:16,
4250,ReadWell Publishing Collector's Fantasy Graphic Novel,Books,Comics & Graphic Novels,ReadWell Publishing,22.15,14.47,2025-09-24 23:33:16,
4251,FurryFriends Interactive Treat Dispensing Ball,Pet Supplies,Toys,FurryFriends,13.46,7.09,2025-08-16 23:33:16,Yellow
4252,ComfortLiving Premium Ergonomic Desk Chair,Home & Garden,Furniture,ComfortLiving,281.66,147.2,2025-05-10 23:33:16,Navy
4253,HappyPaws Safe Travel Pet Carrier,Pet Supplies,Accessories,HappyPaws,68.64,38.62,2025-02-07 23:33:16,Blue
4254,ComfortLiving Organic Weighted Blanket,Home & Garden,Bedding,ComfortLiving,140.7,82.97,2024-09-30 23:33:16,Charcoal
4255,TrendSet Signature Wrap Dress,Clothing,Women,TrendSet,178.11,70.6,2024-11-09 23:33:16,Black
4256,FashionLine Designer Woven Belt,Clothing,Accessories,FashionLine,22.7,9.92,2025-04-11 23:33:16,Black
4257,PureBeauty Professional Eyeshadow Palette,Health & Beauty,Makeup,PureBeauty,42.5,10.91,2024-10-14 23:33:16,Warm
4258,NatureBite Gourmet Extra Virgin Olive Oil,Food & Beverages,Pantry,NatureBite,26.64,13.4,2025-01-15 23:33:16,
4259,FurryFriends Ergonomic Adjustable Harness,Pet Supplies,Accessories,FurryFriends,28.46,14.34,2025-02-02 23:33:16,Red
4260,HappyPaws Durable Memory Foam Pet Bed,Pet Supplies,Accessories,HappyPaws,87.21,43.53,2025-06-24 23:33:16,Cream
4261,WhiskerWorks Premium Interactive Puzzle Toy,Pet Supplies,Toys,WhiskerWorks,19.37,8.52,2025-04-22 23:33:16,Multi-Color
4262,PowerFit Pro Adjustable Dumbbell Set,Sports,Fitness,PowerFit,245.9,154.75,2024-09-20 23:33:16,Silver
4263,TailTreats Premium Dental Care Kit,Pet Supplies,Health,TailTreats,11.89,6.77,2025-02-14 23:33:16,
4264,UrbanWear Elite Canvas Slip-Ons,Clothing,Shoes,UrbanWear,26.23,12.87,2025-02-05 23:33:16,Navy
4265,FashionLine Chic Silk Blouse,Clothing,Women,FashionLine,107.5,38.54,2025-09-27 23:33:16,Burgundy
4266,ElectroMax Fast Portable Charger,Electronics,Accessories,ElectroMax,37.02,20.9,2024-06-09 23:33:16,Gray
4267,ActiveWear Modern Performance Polo,Clothing,Men,ActiveWear,64.9,27.98,2024-09-11 23:33:16,Navy
4268,GourmetLane Natural Artisan Crackers,Food & Beverages,Snacks,GourmetLane,13.43,10.27,2024-08-18 23:33:16,
4269,CozyHome Plush Cooling Mattress Topper,Home & Garden,Bedding,CozyHome,149.3,65.03,2024-07-09 23:33:16,Gray
4270,ReadWell Publishing Engaging Early Readers,Books,Children's,ReadWell Publishing,16.09,10.77,2024-09-12 23:33:16,
4271,LifestyleCo Luxury Weighted Blanket,Home & Garden,Bedding,LifestyleCo,248.82,108.74,2025-07-18 23:33:16,Beige
4272,KidJoy Classic Robot Warrior,Toys,Action Figures,KidJoy,35.31,17.76,2024-06-18 23:33:16,Red
4273,ImaginePlay Durable Backyard Playset,Toys,Outdoor,ImaginePlay,161.78,89.07,2025-04-19 23:33:16,Green
4274,TailTreats Ergonomic Adjustable Harness,Pet Supplies,Accessories,TailTreats,29.2,15.62,2025-03-25 23:33:16,Navy
4275,SportsPro Durable Hiking Backpack,Sports,Outdoor,SportsPro,96.54,46.64,2024-09-20 23:33:16,Blue
4276,HomeEssentials Vintage Ceramic Planter,Home & Garden,Decor,HomeEssentials,33.62,13.58,2024-10-05 23:33:16,Terracotta
4277,CozyHome Designer Framed Canvas Art,Home & Garden,Decor,CozyHome,81.95,39.69,2025-05-18 23:33:16,Vintage
4278,StyleCo Classic Stretch Denim,Clothing,Kids,StyleCo,51.39,28.66,2025-06-03 23:33:16,Gray
4279,FunKids Durable Kids Scooter,Toys,Outdoor,FunKids,71.08,40.46,2024-06-23 23:33:16,Blue
4280,ImaginePlay Premium Kids Scooter,Toys,Outdoor,ImaginePlay,83.09,48.82,2025-06-29 23:33:16,Green
4281,ActiveWear Pro Canvas Slip-Ons,Clothing,Shoes,ActiveWear,27.74,11.65,2024-10-02 23:33:16,Red
4282,StyleCo Premium Casual Button-Up,Clothing,Men,StyleCo,41.89,17.16,2024-11-19 23:33:16,Beige
4283,PureBeauty Organic Curl Defining Cream,Health & Beauty,Haircare,PureBeauty,23.26,12.62,2024-12-13 23:33:16,
4284,GlowLabs Advanced Vitamin C Gummies,Health & Beauty,Supplements,GlowLabs,18.18,10.32,2024-11-29 23:33:16,
4285,EduPress Advanced Math Puzzle Set,Toys,Educational,EduPress,34.17,17.73,2025-09-12 23:33:16,Red
4286,KidJoy Classic Fantasy Figure Set,Toys,Action Figures,KidJoy,22.6,10.76,2024-06-23 23:33:16,Green
4287,ActiveLife Rugged Compact Cooler,Sports,Outdoor,ActiveLife,45.57,29.08,2024-11-06 23:33:16,Red
4288,TrendSet Luxury Eyeshadow Palette,Health & Beauty,Makeup,TrendSet,38.39,10.0,2025-01-30 23:33:16,Cool
4289,PlayTime Deluxe Robot Warrior,Toys,Action Figures,PlayTime,35.43,17.13,2024-10-06 23:33:16,Gray
4290,HomeEssentials Cozy Organic Sheet Set,Home & Garden,Bedding,HomeEssentials,151.64,84.27,2025-01-18 23:33:16,Sage
4291,ElectroMax Smart USB-C Hub,Electronics,Accessories,ElectroMax,64.2,39.39,2024-11-27 23:33:16,Gray
4292,PlayTime Premium Hero Action Figure,Toys,Action Figures,PlayTime,11.32,5.26,2024-11-26 23:33:16,Blue
4293,PetNest Fun Interactive Puzzle Toy,Pet Supplies,Toys,PetNest,13.64,6.31,2024-09-01 23:33:16,Yellow
4294,CozyHome Luxury Extendable Dining Table,Home & Garden,Furniture,CozyHome,478.1,270.06,2025-04-23 23:33:16,Walnut
4295,KidJoy Collector's Hero Action Figure,Toys,Action Figures,KidJoy,14.71,7.01,2024-09-25 23:33:16,Black
4296,HomeEssentials Comfortable Sectional Sofa,Home & Garden,Furniture,HomeEssentials,1390.66,836.26,2024-11-25 23:33:16,Navy
4297,HappyPaws Premium Adjustable Harness,Pet Supplies,Accessories,HappyPaws,21.43,10.03,2024-11-25 23:33:16,Blue
4298,ByteWave Ultra 2-in-1 Laptop,Electronics,Laptops,ByteWave,1663.8,1113.05,2024-11-02 23:33:16,Rose Gold
4299,PowerFit Premium Inflatable Paddleboard,Sports,Outdoor,PowerFit,270.2,143.42,2025-01-02 23:33:16,Gray
4300,CozyHome Designer Framed Canvas Art,Home & Garden,Decor,CozyHome,81.95,39.69,2024-12-10 23:33:16,Portrait
4301,FunKids Classic Space Explorer Set,Toys,Action Figures,FunKids,45.09,22.22,2025-03-26 23:33:16,Blue
4302,FitGear Official Match Soccer Ball,Sports,Team Sports,FitGear,65.89,48.89,2024-08-13 23:33:16,White/Black
4303,ImaginePlay Family Family Trivia Game,Toys,Board Games,ImaginePlay,28.56,14.14,2025-04-09 23:33:16,Green
4304,UrbanWear Elite Breathable Training Tee,Sports,Athletic Wear,UrbanWear,28.95,17.3,2024-11-14 23:33:16,Blue
4305,PureLiving Comfortable Cooling Mattress Topper,Home & Garden,Bedding,PureLiving,227.97,98.58,2024-12-15 23:33:16,Beige
4306,ActiveLife Elite All-Weather Running Jacket,Sports,Athletic Wear,ActiveLife,125.92,59.15,2024-10-24 23:33:16,Blue
4307,ClassicFit Durable Graphic Tee,Clothing,Kids,ClassicFit,30.18,15.64,2024-09-07 23:33:16,Orange
4308,GardenPro Premium Ceramic Planter,Home & Garden,Decor,GardenPro,28.81,14.24,2024-12-05 23:33:16,Gray
4309,FunKids STEM Math Puzzle Set,Toys,Educational,FunKids,19.91,11.77,2024-11-13 23:33:16,Blue
4310,TechPro Elite Bluetooth Speaker,Electronics,Audio,TechPro,133.74,85.57,2025-06-18 23:33:16,Black
4311,TechPro Professional Ultrabook,Electronics,Laptops,TechPro,1005.41,711.05,2024-10-31 23:33:16,White
4312,ReadWell Publishing New Manga,Books,Comics & Graphic Novels,ReadWell Publishing,24.23,15.14,2024-10-24 23:33:16,
4313,ActiveLife Advanced Moisture-Wicking Shorts,Sports,Athletic Wear,ActiveLife,52.97,26.09,2024-11-29 23:33:16,Gray
4314,StyleCo Classic Aviator Sunglasses,Clothing,Accessories,StyleCo,62.8,29.89,2024-10-24 23:33:16,Silver
4315,ElectroMax Studio Soundbar,Electronics,Audio,ElectroMax,147.0,101.04,2024-12-01 23:33:16,Silver
4316,FashionLine Playful Play Shorts,Clothing,Kids,FashionLine,33.76,17.64,2024-08-25 23:33:16,Blue
4317,GlowLabs Longwear Matte Lipstick Set,Health & Beauty,Makeup,GlowLabs,33.39,14.09,2025-01-13 23:33:16,Burgundy
4318,PlayTime Pro Math Puzzle Set,Toys,Educational,PlayTime,23.7,16.06,2024-11-16 23:33:16,Green
4319,FurryFriends Durable Memory Foam Pet Bed,Pet Supplies,Accessories,FurryFriends,103.06,57.57,2024-11-06 23:33:16,Cream
4320,TrendSet Designer Leather Wallet,Clothing,Accessories,TrendSet,42.64,16.62,2025-01-28 23:33:16,Brown
4321,HomeEssentials Advanced Smart Thermostat,Home & Garden,Tools,HomeEssentials,142.0,82.24,2024-08-20 23:33:16,Black
4322,ReadWell Publishing Bestselling Science Fiction,Books,Fiction,ReadWell Publishing,38.73,23.67,2025-04-02 23:33:16,
4323,UrbanWear Elite Casual Button-Up,Clothing,Men,UrbanWear,74.88,36.75,2025-01-28 23:33:16,Blue
4324,FunKids Advanced Coding Robot,Toys,Educational,FunKids,34.16,18.6,2024-08-04 23:33:16,Blue
4325,ImaginePlay Championship Strategy Board Game,Toys,Board Games,ImaginePlay,25.08,11.89,2025-08-02 23:33:16,Brown
4326,TechPro Advanced Gaming Laptop,Electronics,Laptops,TechPro,2033.24,1474.3,2025-07-06 23:33:16,Black
4327,TailTreats Interactive Interactive Puzzle Toy,Pet Supplies,Toys,TailTreats,20.27,8.19,2024-12-29 23:33:16,Green
4328,LifestyleCo Cozy Weighted Blanket,Home & Garden,Bedding,LifestyleCo,131.64,56.94,2025-01-08 23:33:16,Gray
4329,ImaginePlay Family Strategy Board Game,Toys,Board Games,ImaginePlay,52.76,22.78,2024-11-08 23:33:16,Multi-Color
4330,HappyPaws Grain-Free Organic Small Pet Pellets,Pet Supplies,Food,HappyPaws,22.52,14.47,2025-02-03 23:33:16,
4331,CozyHome Organic Weighted Blanket,Home & Garden,Bedding,CozyHome,251.66,134.48,2024-10-24 23:33:16,Gray
4332,FurryFriends Premium Feather Wand Toy,Pet Supplies,Toys,FurryFriends,5.24,2.73,2024-11-01 23:33:16,Green
4333,TrendSet Chic High-Rise Leggings,Clothing,Women,TrendSet,67.98,23.94,2024-06-27 23:33:16,Gray
4334,TechPro Premium Wireless Charger,Electronics,Accessories,TechPro,88.33,51.19,2024-10-18 23:33:16,Silver
4335,HappyPaws Professional Adjustable Harness,Pet Supplies,Accessories,HappyPaws,21.42,10.96,2024-06-27 23:33:16,Gray
4336,SportsPro Elite Adjustable Dumbbell Set,Sports,Fitness,SportsPro,141.52,88.61,2024-12-26 23:33:16,Gray
4337,TrendSet Luxury Wool Scarf,Clothing,Accessories,TrendSet,43.19,13.39,2024-12-08 23:33:16,Gray
4338,GardenPro Premium Sectional Sofa,Home & Garden,Furniture,GardenPro,769.3,467.01,2025-04-25 23:33:16,Navy
4339,CozyHome Premium All-Season Comforter,Home & Garden,Bedding,CozyHome,189.72,77.49,2024-11-15 23:33:16,White
4340,FunKids Educational STEM Experiment Kit,Toys,Educational,FunKids,44.14,23.08,2024-09-22 23:33:16,Red
4341,PetNest Premium Interactive Puzzle Toy,Pet Supplies,Toys,PetNest,14.27,5.96,2025-01-31 23:33:16,Blue
4342,FashionLine Signature Wool Scarf,Clothing,Accessories,FashionLine,22.47,10.81,2024-12-03 23:33:16,Black
4343,RadiantCo Professional Longwear Foundation,Health & Beauty,Makeup,RadiantCo,30.93,9.13,2025-03-15 23:33:16,Light
4344,ImaginePlay Premium Hero Action Figure,Toys,Action Figures,ImaginePlay,27.36,15.21,2025-02-09 23:33:16,Black
4345,LifestyleCo Designer Framed Canvas Art,Home & Garden,Decor,LifestyleCo,135.08,58.29,2025-02-24 23:33:16,Modern
4346,PetNest Comfortable Travel Pet Carrier,Pet Supplies,Accessories,PetNest,56.22,27.48,2025-06-25 23:33:16,Pink
4347,HomeEssentials Stainless Programmable Coffee Maker,Home & Garden,Kitchen,HomeEssentials,245.73,123.82,2025-04-11 23:33:16,Black
4348,FitGear Adventure Camping Tent,Sports,Outdoor,FitGear,101.07,46.77,2024-09-21 23:33:16,Brown
4349,RadiantCo Luxury Brow Sculpting Kit,Health & Beauty,Makeup,RadiantCo,13.69,5.57,2025-10-15 23:33:16,Auburn
4350,PlayTime Educational Coding Robot,Toys,Educational,PlayTime,32.47,16.97,2024-12-17 23:33:16,Blue
4351,ElectroMax Hi-Fi Wireless Earbuds,Electronics,Audio,ElectroMax,96.7,57.21,2025-07-06 23:33:16,Pink
4352,AthleticEdge Performance Trail Shoes,Clothing,Shoes,AthleticEdge,128.49,55.96,2024-11-04 23:33:16,Gray
4353,ElectroMax Smart Budget Smartphone,Electronics,Phones,ElectroMax,203.18,151.25,2025-02-21 23:33:16,Black
4354,PlayTime Championship Family Trivia Game,Toys,Board Games,PlayTime,38.48,20.38,2025-08-29 23:33:16,Red
4355,ClassicFit Designer High-Rise Leggings,Clothing,Women,ClassicFit,63.96,32.8,2025-05-30 23:33:16,Charcoal
4356,ActiveWear Premium Compression Leggings,Sports,Athletic Wear,ActiveWear,69.37,30.57,2024-08-02 23:33:16,Charcoal
4357,ActiveLife Performance Moisture-Wicking Shorts,Sports,Athletic Wear,ActiveLife,36.33,19.34,2024-12-10 23:33:16,Charcoal
4358,PowerFit Durable Camping Tent,Sports,Outdoor,PowerFit,109.87,67.67,2024-09-03 23:33:16,Orange
4359,EduPress Fun Picture Books,Books,Children's,EduPress,8.57,5.08,2025-04-18 23:33:16,
4360,ActiveLife Elite Canvas Slip-Ons,Clothing,Shoes,ActiveLife,46.4,25.23,2025-10-13 23:33:16,Gray
4361,EduPress Complete Language Learning Game,Toys,Educational,EduPress,19.34,12.18,2024-11-27 23:33:16,Yellow
4362,PlayTime Weatherproof Kids Scooter,Toys,Outdoor,PlayTime,36.14,20.63,2025-01-06 23:33:16,Pink
4363,LifestyleCo Luxury Weighted Blanket,Home & Garden,Bedding,LifestyleCo,248.82,108.74,2024-10-26 23:33:16,Navy
4364,GardenPro Elegant Ergonomic Desk Chair,Home & Garden,Furniture,GardenPro,175.87,117.68,2024-11-03 23:33:16,White
4365,ReadWell Publishing Comprehensive Language Learning,Books,Educational,ReadWell Publishing,25.22,18.84,2024-10-31 23:33:16,
4366,Literary Press Essential Motivational,Books,Self-Help,Literary Press,25.34,17.64,2024-10-14 23:33:16,
4367,WellnessWorks Natural Protein Snack Bar,Food & Beverages,Snacks,WellnessWorks,8.93,5.64,2025-01-07 23:33:16,
4368,AthleticEdge Pro Leather Boots,Clothing,Shoes,AthleticEdge,191.0,99.38,2024-11-15 23:33:16,Brown
4369,GardenPro Premium Cordless Drill Kit,Home & Garden,Tools,GardenPro,217.13,146.43,2025-07-22 23:33:16,Black
4370,PageTurner Press In-Depth Travel,Books,Non-Fiction,PageTurner Press,32.22,24.94,2025-04-04 23:33:16,
4371,DigitalEdge Professional Exercise Bike,Sports,Fitness,DigitalEdge,558.19,287.3,2024-10-15 23:33:16,Gray
4372,TailTreats Engaging Interactive Puzzle Toy,Pet Supplies,Toys,TailTreats,13.58,7.76,2025-06-13 23:33:16,Blue
4373,ActiveWear Advanced Moisture-Wicking Shorts,Sports,Athletic Wear,ActiveWear,50.54,24.75,2025-04-22 23:33:16,Black
4374,TrendSet Longwear Brow Sculpting Kit,Health & Beauty,Makeup,TrendSet,27.37,10.82,2024-10-27 23:33:16,Taupe
4375,KidJoy Premium Strategy Board Game,Toys,Board Games,KidJoy,39.34,21.99,2024-06-20 23:33:16,Red
4376,ElectroMax Professional Vlogging Camera,Electronics,Cameras,ElectroMax,720.54,604.91,2024-12-03 23:33:16,Pink
4377,FitGear Durable Inflatable Paddleboard,Sports,Outdoor,FitGear,537.19,277.51,2025-03-15 23:33:16,Teal
4378,ActiveLife Adventure Hiking Backpack,Sports,Outdoor,ActiveLife,171.12,95.66,2025-06-24 23:33:16,Blue
4379,SportsPro Weatherproof Compact Cooler,Sports,Outdoor,SportsPro,40.8,20.35,2024-11-20 23:33:16,Red
4380,PowerFit Elite Match Soccer Ball,Sports,Team Sports,PowerFit,23.66,14.69,2024-12-15 23:33:16,Red
4381,GardenPro Premium Extendable Dining Table,Home & Garden,Furniture,GardenPro,473.34,240.28,2024-10-15 23:33:16,Espresso
4382,EduToys Study Textbooks,Books,Educational,EduToys,43.39,29.26,2024-10-19 23:33:16,
